with_zx,span,comp_state,prefix,time,data,mrt_file,status
1,1024,comp,202.180.221.0/24,1.350,1559612,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,202.180.221.0/24,0.539,396868,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
0,0,none,203.92.54.0/24,9.084,33362012,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,203.92.54.0/24,1.525,1960708,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,203.92.54.0/24,0.302,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,203.195.112.0/24,8.560,33747180,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,203.195.112.0/24,1.615,2354564,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,203.195.112.0/24,0.309,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,204.96.137.0/24,8.472,34062844,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,204.96.137.0/24,0.538,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,204.96.137.0/24,0.289,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,205.176.151.0/24,8.796,34461044,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,205.176.151.0/24,0.548,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,205.176.151.0/24,0.308,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,206.246.81.0/24,9.209,34765124,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,206.246.81.0/24,0.585,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,206.246.81.0/24,0.289,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,208.66.148.0/24,6.742,35444236,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,208.66.148.0/24,0.551,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,208.66.148.0/24,0.287,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,209.67.188.0/24,8.643,35463060,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,209.67.188.0/24,0.549,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,209.67.188.0/24,0.277,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,210.68.138.0/24,8.267,35791756,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,210.68.138.0/24,0.522,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,210.68.138.0/24,0.277,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,211.247.57.0/24,8.508,36226156,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,211.247.57.0/24,0.729,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,211.247.57.0/24,0.286,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,213.147.83.0/24,9.086,35603516,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,213.147.83.0/24,0.525,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,213.147.83.0/24,0.275,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,216.83.46.0/24,8.828,37045724,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,216.83.46.0/24,0.552,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,216.83.46.0/24,0.311,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,217.10.184.0/24,11.704,37060204,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,217.10.184.0/24,0.549,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,217.10.184.0/24,0.290,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,220.132.0.0/16,9.499,37753796,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,
1,1024,comp,220.132.0.0/16,0.549,212702,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,220.132.0.0/16,0.275,437,http://data.ris.ripe.net/rrc03/2018.01/bview.20180101.0000.gz,"error: while reading zidx stream"
0,0,none,1.0.4.0/24,0.601,244380,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,1.0.4.0/24,0.503,246252,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,1.0.4.0/24,0.572,246252,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,5.156.101.0/24,1.227,656036,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,5.156.101.0/24,0.956,614044,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,5.156.101.0/24,0.425,197042,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,13.111.3.0/24,1.666,973148,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,13.111.3.0/24,1.492,981836,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,13.111.3.0/24,0.823,409898,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,23.229.84.0/24,1.868,1636332,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,23.229.84.0/24,1.621,1595788,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,23.229.84.0/24,0.858,224555,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,27.121.88.0/24,1.958,2059148,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,27.121.88.0/24,2.751,2021500,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,27.121.88.0/24,0.528,362115,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,2001:67c:5d4::/48,3.107,2324132,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2001:67c:5d4::/48,2.851,2344404,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2001:67c:5d4::/48,0.688,550355,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,2001:4d78:300::/40,2.742,2230012,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2001:4d78:300::/40,3.148,2341508,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2001:4d78:300::/40,0.652,559043,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,2405:d300:20::/48,2.928,2332820,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2405:d300:20::/48,3.066,2270556,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2405:d300:20::/48,0.692,550355,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,2600:6:ff09::/48,3.176,2781700,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2600:6:ff09::/48,0.665,450443,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2600:6:ff09::/48,0.662,441755,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,2606:2a00::/32,2.084,2939532,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2606:2a00::/32,0.646,430171,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2606:2a00::/32,0.732,395419,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,38.69.140.0/24,3.520,2807764,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,38.69.140.0/24,0.681,580763,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,38.69.140.0/24,0.783,577867,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,2804:c24::/32,2.167,3043788,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2804:c24::/32,0.813,718323,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2804:c24::/32,0.535,308539,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,41.215.164.0/24,2.480,3279812,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,41.215.164.0/24,0.900,894979,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,41.215.164.0/24,0.555,379491,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,2a02:540:e::/48,2.102,3470948,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2a02:540:e::/48,1.082,973171,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2a02:540:e::/48,0.404,246275,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,2a05:5504:6::/48,2.341,3443436,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2a05:5504:6::/48,0.900,981859,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2a05:5504:6::/48,0.400,246275,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,2c0f:f3c8::/32,2.236,3687622,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,comp,2c0f:f3c8::/32,1.213,1241051,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,2c0f:f3c8::/32,0.537,325915,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,46.19.77.0/24,2.345,4287620,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,46.19.77.0/24,0.777,741491,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,46.19.77.0/24,0.529,349083,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,49.248.221.0/24,3.912,4640932,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,49.248.221.0/24,1.150,1187475,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,49.248.221.0/24,0.729,499675,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,59.0.173.0/24,4.508,4901572,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,59.0.173.0/24,1.446,1513275,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,59.0.173.0/24,0.558,380939,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,62.76.254.0/24,4.472,5380860,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,62.76.254.0/24,1.719,1957811,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,62.76.254.0/24,0.528,305643,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,64.55.34.0/24,4.672,5876076,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,64.55.34.0/24,1.701,2483435,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,64.55.34.0/24,0.595,388179,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,65.48.180.0/24,5.877,6020876,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,65.48.180.0/24,0.727,525739,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,65.48.180.0/24,0.528,393971,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,66.152.112.0/24,4.813,6575460,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,66.152.112.0/24,1.025,923939,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,66.152.112.0/24,0.530,282475,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,67.229.86.0/24,2.983,7180724,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,67.229.86.0/24,1.148,1380059,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,67.229.86.0/24,0.558,302747,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,69.167.112.0/24,5.076,7454396,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,69.167.112.0/24,1.474,1856451,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,69.167.112.0/24,0.559,392523,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,72.246.118.0/24,3.038,8111788,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,72.246.118.0/24,1.715,2311123,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,72.246.118.0/24,0.528,392523,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,77.77.24.0/24,6.042,8308716,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,77.77.24.0/24,0.685,535875,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,77.77.24.0/24,0.656,514155,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,79.177.190.0/24,5.272,8769180,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,79.177.190.0/24,0.947,896427,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,79.177.190.0/24,0.530,376595,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,82.144.75.0/24,5.621,9368652,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,82.144.75.0/24,0.520,311435,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,82.144.75.0/24,0.555,308539,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,85.196.15.0/24,5.390,9973916,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,85.196.15.0/24,0.901,910907,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,85.196.15.0/24,0.530,372251,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,89.42.48.0/24,5.317,10453204,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,89.42.48.0/24,1.211,1387299,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,89.42.48.0/24,0.534,396867,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,91.208.36.0/24,6.224,11174308,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,91.208.36.0/24,1.547,2163427,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,91.208.36.0/24,0.529,396868,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,92.45.97.0/24,5.870,11953332,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,92.45.97.0/24,0.727,559044,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,92.45.97.0/24,0.782,771900,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,94.79.111.0/24,5.598,12421036,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,94.79.111.0/24,1.060,1159964,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,94.79.111.0/24,0.784,621308,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,95.187.137.0/24,5.816,12880052,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,95.187.137.0/24,1.281,1674004,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,95.187.137.0/24,0.529,363564,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,103.4.190.0/24,6.080,13394092,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.4.190.0/24,1.527,2153292,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.4.190.0/24,0.593,338948,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,103.47.92.0/24,5.829,13873380,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.47.92.0/24,0.524,330260,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.47.92.0/24,0.592,366460,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,103.89.251.0/24,6.178,14485884,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.89.251.0/24,0.897,831268,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.89.251.0/24,0.591,396868,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,103.224.243.0/24,5.925,14981100,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.224.243.0/24,0.587,391076,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.224.243.0/24,0.732,544564,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,104.141.0.0/16,6.722,15403916,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,104.141.0.0/16,0.896,922492,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,104.141.0.0/16,0.689,434516,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,107.167.11.0/24,4.496,15958500,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,107.167.11.0/24,1.182,1277252,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,107.167.11.0/24,0.557,370804,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,109.239.195.0/24,6.346,16249548,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,109.239.195.0/24,1.274,1756540,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,109.239.195.0/24,0.548,365012,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,112.76.163.0/24,5.971,16481228,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,112.76.163.0/24,1.605,1925956,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,112.76.163.0/24,0.529,350532,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,115.112.251.0/24,5.914,16972100,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,115.112.251.0/24,1.735,2318364,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,115.112.251.0/24,0.536,391076,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,117.240.10.0/24,6.244,17354372,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,117.240.10.0/24,0.522,392524,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,117.240.10.0/24,0.421,243380,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,120.28.164.0/24,7.579,16886668,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,120.28.164.0/24,0.770,727012,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,120.28.164.0/24,0.404,246276,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,122.203.177.0/24,6.929,17855380,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,122.203.177.0/24,1.039,1055708,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,122.203.177.0/24,0.527,343292,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,125.27.12.0/24,6.781,18246340,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,125.27.12.0/24,0.012,0,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,125.27.12.0/24,0.559,389628,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,131.72.156.0/24,7.472,18592412,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,131.72.156.0/24,0.815,585108,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,131.72.156.0/24,0.555,341844,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,136.147.186.0/24,7.010,19026812,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,136.147.186.0/24,1.080,1010228,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,136.147.186.0/24,0.559,315780,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,141.101.143.0/24,4.875,19798596,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,141.101.143.0/24,1.294,1652284,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,141.101.143.0/24,0.530,376596,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,146.120.97.0/24,6.990,19985388,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,146.120.97.0/24,1.716,2179356,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,146.120.97.0/24,0.557,344740,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
0,0,none,150.108.85.0/24,6.905,20448748,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
1,1024,comp,150.108.85.0/24,1.647,2515292,http://data.ris.ripe.net/rrc10/2018.01/bview.20180101.0000.gz,
